State,County/ Congressional District,Veteran Population,Year
Ohio,PREBLE,3445,2014
Ohio,ALLEN,7782,2014
Ohio,CRAWFORD,3574,2014
Ohio,GUERNSEY,3115,2014
Ohio,MERCER,2808,2014
Ohio,CLARK,13195,2014
Ohio,LORAIN,22525,2014
Ohio,MONTGOMERY,44306,2014
Ohio,WARREN,14490,2014
Ohio,ASHTABULA,8934,2014
Oklahoma,KAY,3545,2014
Oklahoma,CRAIG,1279,2014
Oklahoma,CANADIAN,9582,2014
Oklahoma,LATIMER,946,2014
Iowa,WINNEBAGO,835,2014
Iowa,PALO ALTO,641,2014
Iowa,SHELBY,978,2014
Iowa,APPANOOSE,1005,2014
Iowa,HENRY,1440,2014
Iowa,IOWA,1180,2014
Iowa,JASPER,2683,2014
Iowa,PAGE,1366,2014
Iowa,WINNESHIEK,1473,2014
Iowa,POWESHIEK,1196,2014
Iowa,POTTAWATTAMIE,7368,2014
California,LOS ANGELES,317507,2014
California,MENDOCINO,6898,2014
California,SANTA CRUZ,12487,2014
California,TRINITY,1592,2014
California,RIVERSIDE,132145,2014
California,SAN BERNARDINO,101734,2014
California,SANTA CLARA,64275,2014
California,MARIN,15003,2014
California,PLACER,29145,2014
California,SISKIYOU,4637,2014
California,SHASTA,17399,2014
California,SOLANO,34593,2014
California,DEL NORTE,2479,2014
California,GLENN,1487,2014
California,BUTTE,17116,2014
California,PLUMAS,2134,2014
California,SAN LUIS OBISPO,20148,2014
California,KERN,42652,2014
California,VENTURA,46464,2014
California,CALAVERAS,4926,2014
California,SAN MATEO,30079,2014
California,TUOLUMNE,5268,2014
California,AMADOR,4688,2014
Colorado,PHILLIPS,323,2014
Colorado,DENVER,33471,2014
Colorado,KIOWA,74,2014
Colorado,BACA,338,2014
Colorado,GILPIN,621,2014
Colorado,KIT CARSON,711,2014
Colorado,GUNNISON,907,2014
Colorado,JEFFERSON,41227,2014
Colorado,OURAY,548,2014
Colorado,RIO BLANCO,499,2014
Colorado,WELD,17050,2014
Colorado,CONEJOS,501,2014
Colorado,COSTILLA,463,2014
Colorado,DOUGLAS,19332,2014
Colorado,EAGLE,1714,2014
Colorado,LA PLATA,3984,2014
Colorado,MOFFAT,1118,2014
Colorado,RIO GRANDE,917,2014
Colorado,BENT,616,2014
Colorado,CROWLEY,401,2014
Colorado,SAN JUAN,64,2014
Colorado,JACKSON,151,2014
Colorado,LOGAN,2016,2014
Colorado,MONTEZUMA,2149,2014
Colorado,TELLER,3027,2014
Colorado,BOULDER,15116,2014
Colorado,LAS ANIMAS,1119,2014
Colorado,LINCOLN,444,2014
Colorado,ROUTT,1264,2014
Colorado,ALAMOSA,1194,2014
Colorado,CLEAR CREEK,920,2014
Colorado,FREMONT,5350,2014
Montana,TOOLE,646,2014
Montana,DANIELS,176,2014
Montana,JUDITH BASIN,202,2014
Oklahoma,BEAVER,331,2014
Oklahoma,TEXAS,720,2014
Oklahoma,PUSHMATAHA,1229,2014
Oklahoma,JOHNSTON,945,2014
Oklahoma,HUGHES,994,2014
Oklahoma,COMANCHE,16345,2014
Oklahoma,ADAIR,1530,2014
Oklahoma,STEPHENS,4063,2014
Oklahoma,CARTER,3815,2014
Oklahoma,GREER,546,2014
Oklahoma,MCINTOSH,2239,2014
Oklahoma,MURRAY,1181,2014
Oklahoma,OTTAWA,2629,2014
Oklahoma,WAGONER,6622,2014
Oklahoma,CADDO,2444,2014
Iowa,BREMER,1733,2014
Iowa,MARSHALL,3233,2014
Iowa,CLAYTON,1466,2014
Iowa,BOONE,2163,2014
Iowa,BUENA VISTA,1144,2014
Iowa,HOWARD,687,2014
Iowa,EMMET,679,2014
Iowa,GUTHRIE,869,2014
Iowa,HANCOCK,849,2014
Iowa,MADISON,1262,2014
Iowa,MARION,2195,2014
Iowa,WRIGHT,845,2014
Iowa,CASS,1055,2014
Iowa,CRAWFORD,1040,2014
Iowa,FAYETTE,1806,2014
Iowa,HARRISON,1121,2014
Iowa,MILLS,1300,2014
Iowa,MONONA,915,2014
Iowa,OSCEOLA,506,2014
Iowa,WEBSTER,3043,2014
Iowa,STORY,4604,2014
Iowa,BLACK HAWK,8783,2014
Iowa,GRUNDY,860,2014
Iowa,JONES,1960,2014
Iowa,MITCHELL,826,2014
Iowa,MONTGOMERY,917,2014
Iowa,SAC,912,2014
Iowa,MAHASKA,1444,2014
Iowa,BUCHANAN,1440,2014
Iowa,CLINTON,4153,2014
Iowa,DECATUR,573,2014
Iowa,JEFFERSON,1380,2014
Iowa,ALLAMAKEE,1139,2014
Iowa,LINN,16213,2014
Iowa,DALLAS,3931,2014
Iowa,O'BRIEN,1041,2014
Kansas,STANTON,84,2014
Kansas,MEADE,307,2014
Kansas,MONTGOMERY,2624,2014
Kansas,PRATT,731,2014
Kansas,RAWLINS,246,2014
Kansas,ANDERSON,655,2014
Kansas,ELLSWORTH,550,2014
Kansas,GEARY,4903,2014
Kansas,FORD,1391,2014
Kansas,RUSSELL,591,2014
Kansas,MARSHALL,834,2014
Kansas,ALLEN,1201,2014
Kansas,CHEYENNE,237,2014
Kansas,COWLEY,2782,2014
Kansas,ELK,270,2014
Kansas,FRANKLIN,1893,2014
Kansas,HODGEMAN,145,2014
Wisconsin,MENOMINEE,313,2014
Wisconsin,BUFFALO,1057,2014
Wisconsin,LA CROSSE,8694,2014
Wisconsin,MARATHON,9850,2014
Wisconsin,TREMPEALEAU,2020,2014
Wisconsin,DODGE,6471,2014
Wisconsin,VILAS,2468,2014
Montana,DAWSON,752,2014
Montana,DEER LODGE,1183,2014
Montana,MCCONE,172,2014
Montana,ROSEBUD,754,2014
Montana,BROADWATER,707,2014
Pennsylvania,CAMERON,571,2014
Pennsylvania,BUCKS,39214,2014
Pennsylvania,LEHIGH,22671,2014
Pennsylvania,CLARION,3037,2014
Pennsylvania,GREENE,3399,2014
Pennsylvania,LUZERNE,26777,2014
Pennsylvania,COLUMBIA,4803,2014
Pennsylvania,JEFFERSON,3753,2014
Pennsylvania,PERRY,3887,2014
Pennsylvania,SULLIVAN,784,2014
Rhode Island,KENT,13334,2014
Rhode Island,WASHINGTON,9414,2014
South Carolina,NEWBERRY,2682,2014
South Carolina,CLARENDON,2709,2014
South Carolina,SUMTER,11970,2014
South Carolina,BARNWELL,1494,2014
South Carolina,DARLINGTON,4972,2014
South Carolina,YORK,16657,2014
South Carolina,CHEROKEE,3798,2014
South Carolina,JASPER,1669,2014
South Carolina,LEE,1195,2014
South Carolina,ABBEVILLE,1917,2014
South Dakota,LYMAN,326,2014
South Dakota,DEUEL,479,2014
South Dakota,BON HOMME,634,2014
South Dakota,FALL RIVER,972,2014
South Dakota,JACKSON,247,2014
South Dakota,HYDE,113,2014
South Dakota,HUTCHINSON,488,2014
South Dakota,BUFFALO,74,2014
South Dakota,DEWEY,344,2014
South Dakota,HARDING,63,2014
South Dakota,ROBERTS,754,2014
South Dakota,LINCOLN,2837,2014
South Dakota,LAWRENCE,2429,2014
South Dakota,BEADLE,1333,2014
South Dakota,DAVISON,1442,2014
South Dakota,JERAULD,162,2014
Wisconsin,FOND DU LAC,7339,2014
Wisconsin,MANITOWOC,6888,2014
Wisconsin,BURNETT,1888,2014
Wisconsin,DOOR,2395,2014
Wisconsin,PEPIN,526,2014
Wisconsin,RICHLAND,1319,2014
Wisconsin,WAUSHARA,2582,2014
Wisconsin,LAFAYETTE,1052,2014
Wisconsin,PIERCE,2754,2014
Wisconsin,CALUMET,2896,2014
Wisconsin,KENOSHA,10697,2014
Wyoming,JOHNSON,958,2014
Wyoming,LARAMIE,11999,2014
Wyoming,TETON,1167,2014
Virginia,COLONIAL HEIGHTS CITY,1928,2014
Virginia,BLAND,668,2014
Virginia,BOTETOURT,2902,2014
Virginia,BRISTOL CITY,1189,2014
Virginia,WILLIAMSBURG CITY,1052,2014
Virginia,CARROLL,2178,2014
Virginia,WASHINGTON,4361,2014
Virginia,PAGE,1831,2014
Virginia,ALEXANDRIA CITY,9813,2014
Virginia,HAMPTON CITY,19726,2014
Virginia,ARLINGTON,12692,2014
Virginia,BUCHANAN,970,2014
Virginia,STAFFORD,18087,2014
Virginia,RICHMOND CITY,11943,2014
Virginia,ESSEX,903,2014
Virginia,TAZEWELL,2905,2014
Virginia,MANASSAS PARK CITY,924,2014
Virginia,SUSSEX,1027,2014
Virginia,MANASSAS CITY,2448,2014
Virginia,SALEM CITY,2306,2014
Virginia,CHARLOTTE,999,2014
Virginia,GREENSVILLE,963,2014
Washington,THURSTON,29076,2014
Washington,COLUMBIA,412,2014
Idaho,NEZ PERCE,3956,2014
Idaho,JEROME,1268,2014
Idaho,KOOTENAI,13358,2014
Idaho,LEWIS,444,2014
Idaho,MINIDOKA,1322,2014
Idaho,TWIN FALLS,5364,2014
Idaho,OWYHEE,772,2014
Idaho,BLAINE,1456,2014
Idaho,BOISE,855,2014
Idaho,BOUNDARY,1436,2014
Idaho,BUTTE,264,2014
Idaho,CARIBOU,472,2014
Idaho,GOODING,1161,2014
Idaho,ADA,29195,2014
Idaho,BANNOCK,5182,2014
Idaho,BEAR LAKE,399,2014
Idaho,BINGHAM,2670,2014
Idaho,BONNEVILLE,6448,2014
Idaho,CAMAS,140,2014
Idaho,CLEARWATER,1122,2014
Idaho,JEFFERSON,1514,2014
Idaho,LEMHI,909,2014
Idaho,PAYETTE,2030,2014
Idaho,BONNER,4742,2014
Idaho,CUSTER,485,2014
Idaho,ELMORE,4564,2014
Idaho,MADISON,980,2014
Idaho,SHOSHONE,1513,2014
Idaho,TETON,414,2014
Idaho,WASHINGTON,973,2014
Illinois,HANCOCK,1627,2014
Illinois,GRUNDY,3493,2014
Illinois,KANKAKEE,8121,2014
Illinois,DUPAGE,40184,2014
Illinois,ALEXANDER,619,2014
Illinois,MENARD,1118,2014
Illinois,LASALLE,8636,2014
Illinois,COOK,202886,2014
Illinois,MACON,9183,2014
Illinois,MORGAN,2924,2014
Illinois,WAYNE,1405,2014
Illinois,WOODFORD,2677,2014
Illinois,FRANKLIN,3623,2014
Illinois,MCDONOUGH,2359,2014
Illinois,MCHENRY,16601,2014
Colorado,PUEBLO,15089,2014
Colorado,MONTROSE,3316,2014
Colorado,MORGAN,1530,2014
Colorado,PARK,1962,2014
Colorado,SAGUACHE,546,2014
Colorado,MESA,13526,2014
Colorado,PROWERS,1014,2014
Colorado,HINSDALE,130,2014
Colorado,EL PASO,83796,2014
Colorado,WASHINGTON,396,2014
Colorado,GRAND,1444,2014
Colorado,ARAPAHOE,41933,2014
Colorado,OTERO,1597,2014
Colorado,BROOMFIELD,3752,2014
Delaware,NEW CASTLE,34469,2014
Illinois,SAINT CLAIR,28723,2014
Illinois,MOULTRIE,1010,2014
Illinois,PERRY,1984,2014
Illinois,POPE,421,2014
Illinois,SHELBY,2328,2014
Illinois,CHAMPAIGN,10336,2014
Illinois,CALHOUN,444,2014
Illinois,FORD,1080,2014
Illinois,JO DAVIESS,2069,2014
Illinois,KENDALL,5788,2014
Illinois,LAWRENCE,1230,2014
Illinois,MARION,3357,2014
Illinois,MASON,1238,2014
Illinois,IROQUOIS,2225,2014
Illinois,CLAY,911,2014
Illinois,GALLATIN,444,2014
Illinois,MONROE,2588,2014
Illinois,PEORIA,12702,2014
Oklahoma,MUSKOGEE,6081,2014
Oklahoma,BRYAN,3112,2014
Oregon,JACKSON,21588,2014
Oregon,GRANT,809,2014
Oregon,CLACKAMAS,30431,2014
Oregon,TILLAMOOK,2661,2014
Oregon,JOSEPHINE,9840,2014
Oregon,UMATILLA,6335,2014
Oregon,COLUMBIA,5144,2014
Oregon,WASCO,2414,2014
Oregon,LANE,29895,2014
Oregon,WASHINGTON,32340,2014
Oregon,CLATSOP,3831,2014
Texas,SAN JACINTO,2160,2014
Texas,UPSHUR,3113,2014
Texas,WALLER,2222,2014
Texas,WILSON,4683,2014
Texas,HOCKLEY,1088,2014
Texas,MIDLAND,8451,2014
Texas,LLANO,2484,2014
Texas,FANNIN,3443,2014
Texas,BRAZOS,8767,2014
Texas,GAINES,416,2014
Texas,GRAY,1549,2014
Texas,JACK,734,2014
Texas,BOSQUE,1796,2014
Texas,BEXAR,153122,2014
Texas,BAYLOR,245,2014
Texas,DENTON,40504,2014
Texas,GALVESTON,21217,2014
Texas,ROBERTS,57,2014
Texas,UVALDE,1321,2014
Texas,BOWIE,7824,2014
Texas,KENT,55,2014
Texas,SOMERVELL,697,2014
Texas,HARDIN,4250,2014
Texas,LEON,1954,2014
Texas,NEWTON,1451,2014
Texas,REEVES,617,2014
Texas,TRAVIS,53605,2014
Texas,COLLINGSWORTH,158,2014
Texas,ERATH,2220,2014
Connecticut,NEW HAVEN,48070,2014
Delaware,SUSSEX,19671,2014
Delaware,KENT,19303,2014
District Of Columbia,DISTRICT OF COLUMBIA,29557,2014
Connecticut,LITCHFIELD,13885,2014
Connecticut,HARTFORD,51050,2014
Connecticut,NEW LONDON,24836,2014
Connecticut,TOLLAND,10404,2014
Connecticut,FAIRFIELD,40595,2014
Florida,DUVAL,85617,2014
Florida,BRADFORD,2660,2014
Florida,CLAY,25589,2014
Florida,LAFAYETTE,696,2014
Florida,NASSAU,8965,2014
Florida,PINELLAS,92683,2014
Florida,SAINT LUCIE,26227,2014
Florida,HENDRY,1665,2014
Florida,INDIAN RIVER,15462,2014
Florida,PALM BEACH,95763,2014
Florida,SAINT JOHNS,19623,2014
Florida,MIAMI-DADE,58521,2014
Florida,FLAGLER,11117,2014
Florida,FRANKLIN,1272,2014
Florida,HAMILTON,1189,2014
Florida,LIBERTY,657,2014
Florida,SUMTER,18825,2014
Florida,GADSDEN,3086,2014
Florida,HOLMES,1762,2014
Florida,LEE,62626,2014
Florida,MARION,39045,2014
Florida,COLLIER,29677,2014
Florida,OKEECHOBEE,2845,2014
Florida,PASCO,48537,2014
Florida,HIGHLANDS,12756,2014
Florida,SUWANNEE,4287,2014
Florida,DESOTO,2581,2014
Florida,CALHOUN,1413,2014
Florida,COLUMBIA,7709,2014
Florida,DIXIE,1867,2014
Florida,PUTNAM,7757,2014
Florida,UNION,1816,2014
Florida,MANATEE,33473,2014
Florida,LEVY,4600,2014
Florida,BAKER,1958,2014
Florida,VOLUSIA,53427,2014
Florida,LEON,17162,2014
Florida,MADISON,1551,2014
South Dakota,HAAKON,129,2014
South Dakota,MEADE,3141,2014
South Dakota,BROWN,2495,2014
South Dakota,MCCOOK,466,2014
South Dakota,MOODY,524,2014
South Dakota,TODD,474,2014
South Dakota,MINER,161,2014
Tennessee,SUMNER,12387,2014
Tennessee,TROUSDALE,511,2014
Tennessee,CLAY,573,2014
Tennessee,SHELBY,56763,2014
Tennessee,HENDERSON,1982,2014
Texas,HENDERSON,6980,2014
Texas,MOTLEY,62,2014
Texas,COLEMAN,682,2014
Texas,MEDINA,4512,2014
Texas,LAMAR,3707,2014
Texas,KIMBLE,487,2014
Tennessee,DAVIDSON,37235,2014
Tennessee,JEFFERSON,4738,2014
Tennessee,SEQUATCHIE,976,2014
Tennessee,CARROLL,2269,2014
Tennessee,PERRY,648,2014
Tennessee,MEIGS,944,2014
Tennessee,HAYWOOD,1004,2014
Tennessee,MONTGOMERY,24669,2014
Tennessee,GRUNDY,856,2014
Tennessee,COCKE,3064,2014
Tennessee,DEKALB,1291,2014
Tennessee,LEWIS,975,2014
Tennessee,OBION,2442,2014
Tennessee,TIPTON,5177,2014
Tennessee,DYER,2673,2014
Tennessee,HAMILTON,25464,2014
Tennessee,POLK,1102,2014
Tennessee,WHITE,2095,2014
Tennessee,SULLIVAN,14213,2014
New York,SCHOHARIE,2726,2014
New York,FULTON,4434,2014
New York,RENSSELAER,11287,2014
New York,FRANKLIN,3912,2014
New York,QUEENS,53484,2014
New York,WASHINGTON,5547,2014
New York,NEW YORK,37814,2014
New York,CAYUGA,6436,2014
New York,ROCKLAND,10973,2014
New York,NIAGARA,16201,2014
New York,ESSEX,3698,2014
New York,NASSAU,58627,2014
New York,SCHUYLER,1659,2014
New York,CHENANGO,3715,2014
New York,JEFFERSON,11202,2014
Illinois,WINNEBAGO,20601,2014
Illinois,PIATT,1290,2014
Illinois,PULASKI,542,2014
Illinois,SCHUYLER,733,2014
Illinois,STARK,496,2014
Illinois,EDGAR,1488,2014
Illinois,BOND,1420,2014
Illinois,BOONE,3460,2014
Illinois,BUREAU,2721,2014
Illinois,CARROLL,1382,2014
Illinois,COLES,3682,2014
Illinois,CRAWFORD,1708,2014
Illinois,JERSEY,2167,2014
Illinois,PUTNAM,506,2014
Illinois,DE WITT,1382,2014
Illinois,FAYETTE,1736,2014
Illinois,LEE,2887,2014
Illinois,LOGAN,2112,2014
Illinois,MACOUPIN,4169,2014
Illinois,RICHLAND,1431,2014
Illinois,WASHINGTON,1407,2014
Illinois,MONTGOMERY,2784,2014
Illinois,ADAMS,5761,2014
Illinois,CLINTON,3473,2014
Illinois,EDWARDS,531,2014
Illinois,JEFFERSON,3302,2014
Illinois,VERMILION,7047,2014
Illinois,WILLIAMSON,5836,2014
Illinois,CLARK,1503,2014
Illinois,EFFINGHAM,2544,2014
Illinois,FULTON,3260,2014
Illinois,HAMILTON,675,2014
Illinois,HENRY,4018,2014
Illinois,JOHNSON,1346,2014
Illinois,LAKE,34091,2014
Illinois,LIVINGSTON,2792,2014
Illinois,SCOTT,443,2014
Illinois,CASS,999,2014
Illinois,WARREN,1343,2014
Indiana,HUNTINGTON,2654,2014
Indiana,LAPORTE,8675,2014
Indiana,WHITE,1821,2014
Indiana,JASPER,2428,2014
Indiana,MARTIN,927,2014
Indiana,SHELBY,3124,2014
Indiana,RIPLEY,2339,2014
Indiana,SULLIVAN,1409,2014
Indiana,TIPTON,1484,2014
Indiana,VIGO,7727,2014
Indiana,WARRICK,4649,2014
Indiana,DEKALB,3108,2014
Indiana,BARTHOLOMEW,5482,2014
Indiana,RUSH,1263,2014
Alabama,MONROE,1097,2014
Alabama,LAWRENCE,1931,2014
Alabama,LEE,9924,2014
Alabama,MARION,2009,2014
Alabama,PICKENS,1493,2014
Alabama,SUMTER,637,2014
Alabama,JEFFERSON,44440,2014
Alabama,CHOCTAW,926,2014
Alabama,FRANKLIN,1590,2014
Alabama,MARENGO,1227,2014
Alabama,RUSSELL,5777,2014
Alabama,CHEROKEE,2322,2014
Alabama,COVINGTON,3253,2014
Alabama,CRENSHAW,1012,2014
Alabama,DALLAS,2693,2014
Alabama,LAUDERDALE,6672,2014
Alabama,LOWNDES,612,2014
Alabama,MACON,1521,2014
Alabama,LIMESTONE,6728,2014
Indiana,ADAMS,1811,2014
Indiana,FULTON,1596,2014
Indiana,LAKE,32196,2014
Indiana,NOBLE,3146,2014
Indiana,FAYETTE,2021,2014
Indiana,HENDRICKS,10223,2014
Indiana,DUBOIS,2962,2014
Indiana,GRANT,5562,2014
Indiana,HANCOCK,5445,2014
Indiana,HOWARD,7556,2014
Texas,WASHINGTON,2175,2014
Texas,STEPHENS,531,2014
Texas,ANDREWS,936,2014
Texas,GONZALES,1100,2014
Texas,LYNN,248,2014
Texas,ZAPATA,503,2014
Texas,HOOD,5908,2014
Texas,KING,0,2014
Texas,CHEROKEE,3294,2014
Texas,DELTA,565,2014
Texas,JONES,1705,2014
Texas,JIM WELLS,2170,2014
Texas,DALLAM,351,2014
Texas,FORT BEND,26865,2014
Texas,IRION,104,2014
Texas,WILLACY,992,2014
Texas,DAWSON,554,2014
Texas,BURLESON,1396,2014
Texas,NUECES,27335,2014
Texas,RAINS,1377,2014
Texas,REAL,382,2014
Texas,STERLING,37,2014
Texas,CARSON,539,2014
Texas,FREESTONE,1620,2014
Texas,HARDEMAN,343,2014
Texas,BRISCOE,82,2014
Texas,LIBERTY,5366,2014
Texas,LOVING,4,2014
Texas,ROBERTSON,1001,2014
Texas,RUSK,4141,2014
Texas,TRINITY,1506,2014
Texas,BANDERA,3109,2014
Texas,CHILDRESS,571,2014
Texas,COMAL,12695,2014
Texas,HOUSTON,2116,2014
Texas,NAVARRO,3189,2014
Texas,SCURRY,879,2014
Texas,STONEWALL,146,2014
Texas,BASTROP,6510,2014
Texas,BEE,2440,2014
Texas,CRANE,215,2014
Vermont,RUTLAND,5008,2014
Vermont,ORANGE,2391,2014
Vermont,WINDSOR,4889,2014
Utah,UTAH,16706,2014
Utah,DUCHESNE,920,2014
Utah,UINTAH,1857,2014
Utah,DAVIS,19515,2014
Alabama,ELMORE,7853,2014
Alabama,SHELBY,13476,2014
Alabama,WINSTON,1864,2014
Alabama,CULLMAN,5832,2014
Alabama,JACKSON,3834,2014
Alabama,TALLADEGA,6276,2014
Alabama,WASHINGTON,922,2014
Alabama,CLAY,1182,2014
Alabama,MORGAN,9259,2014
Alabama,CHILTON,3337,2014
Alabama,COLBERT,4193,2014
Minnesota,SHERBURNE,5636,2014
Minnesota,WADENA,1147,2014
Minnesota,BENTON,2954,2014
Minnesota,CARVER,4591,2014
Minnesota,FREEBORN,2785,2014
Minnesota,ITASCA,4527,2014
Minnesota,MCLEOD,2814,2014
Minnesota,POPE,975,2014
Minnesota,RAMSEY,27926,2014
Minnesota,STEVENS,598,2014
Minnesota,SWIFT,756,2014
Minnesota,WINONA,2878,2014
Minnesota,COTTONWOOD,864,2014
Minnesota,SCOTT,7250,2014
Minnesota,DODGE,1517,2014
Minnesota,WABASHA,1885,2014
Minnesota,PIPESTONE,702,2014
Minnesota,CROW WING,5769,2014
Minnesota,NORMAN,545,2014
Minnesota,WRIGHT,7756,2014
Minnesota,NICOLLET,1887,2014
Minnesota,GRANT,550,2014
Minnesota,KITTSON,346,2014
Minnesota,MAHNOMEN,413,2014
Minnesota,REDWOOD,1336,2014
Minnesota,YELLOW MEDICINE,917,2014
Minnesota,BELTRAMI,3559,2014
Minnesota,BLUE EARTH,4280,2014
Minnesota,LAC QUI PARLE,615,2014
Minnesota,LAKE OF THE WOODS,451,2014
Minnesota,WASECA,1430,2014
Minnesota,ANOKA,22268,2014
Minnesota,STEARNS,10992,2014
Minnesota,LINCOLN,565,2014
Minnesota,LYON,1455,2014
Minnesota,MILLE LACS,2217,2014
Minnesota,RENVILLE,1183,2014
Minnesota,CARLTON,3085,2014
Minnesota,COOK,523,2014
Mississippi,NOXUBEE,381,2014
Mississippi,TATE,1665,2014
Mississippi,PANOLA,1888,2014
Mississippi,YALOBUSHA,824,2014
Mississippi,COPIAH,1757,2014
Mississippi,HINDS,13047,2014
Mississippi,UNION,1421,2014
Mississippi,TIPPAH,1157,2014
Mississippi,FORREST,5092,2014
Texas,CHILDRESS,579,2015
Texas,COMAL,12443,2015
Texas,HOUSTON,1989,2015
Texas,NAVARRO,3164,2015
Texas,SCURRY,1072,2015
Texas,STONEWALL,139,2015
Texas,BASTROP,6545,2015
Texas,BEE,2446,2015
Texas,CRANE,205,2015
Vermont,RUTLAND,4563,2015
Vermont,ORANGE,2333,2015
Vermont,WINDSOR,4717,2015
Puerto Rico,JUNCOS,1018,2015
Puerto Rico,ADJUNTAS,260,2015
Puerto Rico,HORMIGUEROS,607,2015
Puerto Rico,NARANJITO,509,2015
Puerto Rico,ARECIBO,2177,2015
Puerto Rico,FLORIDA,168,2015
Puerto Rico,MOCA,678,2015
Puerto Rico,SALINAS,872,2015
Puerto Rico,YAUCO,1067,2015
Puerto Rico,CABO ROJO,915,2015
Puerto Rico,LAS MARIAS,268,2015
Puerto Rico,VILLALBA,403,2015
Puerto Rico,AGUADA,685,2015
Puerto Rico,CIDRA,1074,2015
Puerto Rico,LUQUILLO,733,2015
Puerto Rico,OROCOVIS,432,2015
Texas,TRINITY,1513,2015
Texas,BANDERA,2833,2015
Puerto Rico,CEIBA,501,2015
Puerto Rico,ISABELA,1245,2015
Puerto Rico,LAS PIEDRAS,894,2015
Puerto Rico,VEGA ALTA,601,2015
Pennsylvania,SOMERSET,6315,2015
Missouri,MADISON,954,2015
Missouri,VERNON,1613,2015
Missouri,NODAWAY,1188,2015
Missouri,CHARITON,509,2015
Missouri,WAYNE,1394,2015
Missouri,SCOTT,2881,2015
Missouri,BARTON,873,2015
Missouri,CEDAR,1364,2015
Missouri,GASCONADE,1366,2015
Missouri,MACON,1397,2015
Missouri,OREGON,1139,2015
Missouri,STE. GENEVIEVE,1507,2015
Missouri,DOUGLAS,1375,2015
Missouri,LAWRENCE,3537,2015
Missouri,PULASKI,7223,2015
Missouri,TEXAS,2583,2015
Missouri,CALLAWAY,3543,2015
Missouri,COOPER,1300,2015
Missouri,GENTRY,533,2015
Missouri,MISSISSIPPI,919,2015
Missouri,OZARK,1208,2015
Missouri,BOLLINGER,807,2015
Missouri,KNOX,336,2015
Missouri,MONTGOMERY,991,2015
Missouri,STODDARD,2718,2015
Missouri,AUDRAIN,1938,2015
Missouri,GREENE,21356,2015
Missouri,SAINT CLAIR,1098,2015
Missouri,SCHUYLER,255,2015
Missouri,CAMDEN,4726,2015
Missouri,JEFFERSON,17663,2015
Missouri,NEW MADRID,1527,2015
Missouri,RALLS,885,2015
Montana,CUSTER,1081,2015
Montana,POWDER RIVER,78,2015
Montana,ROOSEVELT,583,2015
Montana,LIBERTY,144,2015
Montana,RICHLAND,757,2015
Montana,TOOLE,549,2015
Montana,DANIELS,141,2015
Montana,JUDITH BASIN,207,2015
Montana,DEER LODGE,1100,2015
Montana,MCCONE,174,2015
Montana,ROSEBUD,757,2015
Montana,DAWSON,618,2015
Montana,BROADWATER,644,2015
Montana,PHILLIPS,418,2015
Nebraska,BLAINE,39,2015
Nebraska,DEUEL,186,2015
Nebraska,LOGAN,55,2015
Nebraska,THAYER,421,2015
Nebraska,ADAMS,2297,2015
Missouri,HENRY,2303,2015
Nebraska,BOONE,427,2015
Nebraska,ROCK,100,2015
Nebraska,SHERMAN,238,2015
Nebraska,HOWARD,526,2015
Nebraska,GOSPER,148,2015
Nebraska,SARPY,18221,2015
Nebraska,BOYD,188,2015
Nebraska,FILLMORE,472,2015
Nebraska,HOOKER,86,2015
Nebraska,SEWARD,1014,2015
Nebraska,WEBSTER,294,2015
Nebraska,BUTLER,657,2015
Nebraska,ARTHUR,29,2015
Nebraska,GAGE,1730,2015
Nebraska,KEARNEY,626,2015
Nebraska,MADISON,2083,2015
Nebraska,PHELPS,663,2015
Nebraska,WAYNE,621,2015
Nebraska,KNOX,779,2015
Nebraska,MERRICK,736,2015
Nebraska,PAWNEE,228,2015
Florida,ESCAMBIA,34225,2015
Florida,HERNANDO,20267,2015
Florida,HILLSBOROUGH,92238,2015
Florida,OKALOOSA,31388,2015
Florida,TAYLOR,2033,2015
Florida,WAKULLA,2952,2015
Georgia,LUMPKIN,2366,2015
Georgia,MCDUFFIE,1410,2015
Georgia,MILLER,295,2015
Georgia,MORGAN,1214,2015
Georgia,HEARD,876,2015
Georgia,OCONEE,2134,2015
Georgia,DOUGHERTY,6682,2015
Georgia,FANNIN,2138,2015
Georgia,HENRY,17937,2015
Georgia,HOUSTON,18054,2015
Georgia,LAURENS,3375,2015
Georgia,LONG,1690,2015
Georgia,SPALDING,4876,2015
Georgia,STEPHENS,1675,2015
Georgia,TELFAIR,1031,2015
Georgia,UPSON,1824,2015
Georgia,WASHINGTON,1202,2015
Georgia,PEACH,2241,2015
Georgia,PIERCE,1285,2015
Georgia,PIKE,1334,2015
Georgia,SCREVEN,1010,2015
Georgia,TATTNALL,1855,2015
Georgia,WALKER,5003,2015
Georgia,GWINNETT,37653,2015
Georgia,CHARLTON,984,2015
Georgia,BARTOW,6928,2015
Georgia,DOUGLAS,10225,2015
Georgia,JEFF DAVIS,766,2015
Georgia,HANCOCK,476,2015
Georgia,CALHOUN,325,2015
Georgia,TROUP,4636,2015
Georgia,BIBB,10456,2015
Georgia,MARION,909,2015
Georgia,SCHLEY,325,2015
Georgia,BLECKLEY,803,2015
Georgia,EVANS,785,2015
Georgia,FRANKLIN,1238,2015
Georgia,EFFINGHAM,4789,2015
